14;acid house,music acid house,acid house music,кислотный дом,эсид хаус,музыка эсид хаус,музыка кислотный дом,эсид хаус музыка,кислотный дом музыка;{"ru":{"name":"Эсид хаус"},"en":{"name":"Acid house"}}
15;acid idm,music acid idm,acid idm music,кислота idm,эсид идм,музыка эсид идм,музыка кислота idm,эсид идм музыка,кислота idm музыка;{"ru":{"name":"Эсид идм"},"en":{"name":"Acid idm"}}
16;acid jazz,music acid jazz,acid jazz music,эсид джаз,кислотный джаз,музыка эсид джаз,музыка кислотный джаз,эсид джаз музыка,кислотный джаз музыка;{"ru":{"name":"Эсид джаз"},"en":{"name":"Acid jazz"}}
17;acid rock,music acid rock,acid rock music,кислотная порода,эсид рок,музыка эсид рок,музыка кислотная порода,эсид рок музыка,кислотная порода музыка;{"ru":{"name":"Эсид рок"},"en":{"name":"Acid rock"}}
18;acid techno,music acid techno,acid techno music,эсид техно,кислотный техно,музыка эсид техно,музыка кислотный техно,эсид техно музыка,кислотный техно музыка;{"ru":{"name":"Эсид техно"},"en":{"name":"Acid techno"}}
19;acid trance,music acid trance,acid trance music,эсид транс,кислотный транс,музыка эсид транс,музыка кислотный транс,эсид транс музыка,кислотный транс музыка;{"ru":{"name":"Эсид транс"},"en":{"name":"Acid trance"}}
20;acousmatic,music acousmatic,acousmatic music,acousmatic,акусматическая,музыка acousmatic,музыка акусматическая,акусматическая музыка,acousmatic музыка;{"ru":{"name":"Акусматическая"},"en":{"name":"Acousmatic"}}
21;acoustic blues,music acoustic blues,acoustic blues music,акустик блюз,акустический блюз,музыка акустик блюз,музыка акустический блюз,акустик блюз музыка,акустический блюз музыка;{"ru":{"name":"Акустик блюз"},"en":{"name":"Acoustic blues"}}
22;acoustic chill,music acoustic chill,acoustic chill music,акустический холод,акустик чил,музыка акустик чил,музыка акустический холод,акустик чил музыка,акустический холод музыка;{"ru":{"name":"Акустик чил"},"en":{"name":"Acoustic chill"}}
23;acoustic opm,music acoustic opm,acoustic opm music,акустик opm,акустическая оптика,музыка акустик opm,музыка акустическая оптика,акустик opm музыка,акустическая оптика музыка;{"ru":{"name":"Акустик opm"},"en":{"name":"Acoustic opm"}}
24;acoustic pop,music acoustic pop,acoustic pop music,акустический поп,акустик поп,музыка акустик поп,музыка акустический поп,акустик поп музыка,акустический поп музыка;{"ru":{"name":"Акустик поп"},"en":{"name":"Acoustic pop"}}
25;acoustic punk,music acoustic punk,acoustic punk music,акустический панк,акустик панк,музыка акустик панк,музыка акустический панк,акустик панк музыка,акустический панк музыка;{"ru":{"name":"Акустик панк"},"en":{"name":"Acoustic punk"}}
26;action rock,music action rock,action rock music,боевой рок,экшен рок,музыка экшен рок,музыка боевой рок,экшен рок музыка,боевой рок музыка;{"ru":{"name":"Экшен рок"},"en":{"name":"Action rock"}}
27;adelaide indie,music adelaide indie,adelaide indie music,аделаида инди,музыка аделаида инди,музыка аделаида инди,аделаида инди музыка,аделаида инди музыка;{"ru":{"name":"Аделаида инди"},"en":{"name":"Adelaide indie"}}
28;adoracao,music adoracao,adoracao music,adoracao,adoracao,музыка adoracao,музыка adoracao,adoracao музыка,adoracao музыка;{"ru":{"name":"Adoracao"},"en":{"name":"Adoracao"}}
29;adoracion,music adoracion,adoracion music,adoracion,adoracion,музыка adoracion,музыка adoracion,adoracion музыка,adoracion музыка;{"ru":{"name":"Adoracion"},"en":{"name":"Adoracion"}}
30;adult standards,music adult standards,adult standards music,стандарты для взрослых,взрослый стандарт,музыка взрослый стандарт,музыка стандарты для взрослых,взрослый стандарт музыка,стандарты для взрослых музыка;{"ru":{"name":"Взрослый стандарт"},"en":{"name":"Adult standards"}}
31;adventista,music adventista,adventista music,adventista,адвентизм,музыка adventista,музыка адвентизм,адвентизм музыка,adventista музыка;{"ru":{"name":"Адвентизм"},"en":{"name":"Adventista"}}
32;afghan pop,music afghan pop,afghan pop music,афганский поп,афганская поп,музыка афганский поп,музыка афганская поп,афганский поп музыка,афганская поп музыка;{"ru":{"name":"Афганский поп"},"en":{"name":"Afghan pop"}}
33;afghan traditional,music afghan traditional,afghan traditional music,афганская традиционная,афганский традиционный,музыка афганская традиционная,музыка афганский традиционный,афганская традиционная музыка,афганский традиционный музыка;{"ru":{"name":"Афганская традиционная"},"en":{"name":"Afghan traditional"}}
34;african electronic,music african electronic,african electronic music,африканский электронный,африканская электроника,музыка Африканская электроника,музыка африканский электронный,африканская электроника музыка,африканский электронный музыка;{"ru":{"name":"Африканская электроника"},"en":{"name":"African electronic"}}
35;african experimental,music african experimental,african experimental music,африканская эксперементальная,африканский экспериментальный,музыка африканская эксперементальная,музыка африканский экспериментальный,африканская эксперементальная музыка,африканский экспериментальный музыка;{"ru":{"name":"Африканская эксперементальная"},"en":{"name":"African experimental"}}
36;african gospel,music african gospel,african gospel music,африканский госпел,африканское евангелие,музыка африканский госпел,музыка африканское евангелие,африканский госпел музыка,африканское евангелие музыка;{"ru":{"name":"Африканский госпел"},"en":{"name":"African gospel"}}
37;african metal,music african metal,african metal music,африканский металл,африканский метал,музыка африканский метал,музыка африканский металл,африканский метал музыка,африканский металл музыка;{"ru":{"name":"Африканский метал"},"en":{"name":"African metal"}}
38;african percussion,music african percussion,african percussion music,африканская перкуссия,музыка африканская перкуссия,музыка африканская перкуссия,африканская перкуссия музыка,африканская перкуссия музыка;{"ru":{"name":"Африканская перкуссия"},"en":{"name":"African percussion"}}
39;african reggae,music african reggae,african reggae music,африканские регги,африканский регги,музыка африканский регги,музыка африканские регги,африканская регги музыка,африканские регги музыка;{"ru":{"name":"Африканский регги"},"en":{"name":"African reggae"}}
40;african rock,music african rock,african rock music,африканский рок,музыка африканский рок,музыка африканский рок,африканский рок музыка,африканский рок музыка;{"ru":{"name":"Африканский рок"},"en":{"name":"African rock"}}
41;afrikaans,music afrikaans,afrikaans music,африкаанс,музыка африкаанс,музыка африкаанс,африкаанс музыка,африкаанс музыка;{"ru":{"name":"Африкаанс"},"en":{"name":"Afrikaans"}}
42;afrikaans folk,music afrikaans folk,afrikaans folk music,африкаанс фолк,музыка африкаанс фолк,музыка африкаанс фолк,африкаанс фолк музыка,африкаанс фолк музыка;{"ru":{"name":"Африкаанс фолк"},"en":{"name":"Afrikaans folk"}}
43;afrikaans gospel,music afrikaans gospel,afrikaans gospel music,африкаанс госпел,африкаанс евангелие,музыка африкаанс госпел,музыка африкаанс евангелие,африкаанс госпел музыка,африкаанс евангелие музыка;{"ru":{"name":"Африкаанс госпел"},"en":{"name":"Afrikaans gospel"}}
44;afro dancehall,music afro dancehall,afro dancehall music,афро дэнсхолл,музыка афро дэнсхолл,музыка афро дэнсхолл,афро дэнсхолл музыка,афро дэнсхолл музыка;{"ru":{"name":"Афро дэнсхолл"},"en":{"name":"Afro dancehall"}}
45;afro house,music afro house,afro house music,афро хаус,музыка афро хаус,музыка афро хаус,афро хаус музыка,афро хаус музыка;{"ru":{"name":"Афро хаус"},"en":{"name":"Afro house"}}
46;afro psych,music afro psych,afro psych music,афро психодел,афро псих,музыка афро психодел,музыка афро псих,афро психодел музыка,афро псих музыка;{"ru":{"name":"Афро психодел"},"en":{"name":"Afro psych"}}
47;afrobeat,music afrobeat,afrobeat music,afrobeat,афробит,музыка афробит,музыка afrobeat,afrobeat музыка,афробит музыка;{"ru":{"name":"Афробит"},"en":{"name":"Afrobeat"}}
48;afrobeat brasileiro,music afrobeat brasileiro,afrobeat brasileiro music,афробит бразильский,афробеат бразилейро,музыка афробит бразильский,музыка афробеат бразилейро,афробит бразильский музыка,афробеат бразилейро музыка;{"ru":{"name":"Афробит бразильский"},"en":{"name":"Afrobeat brasileiro"}}
49;afro-funk,music afro-funk,afro-funk music,афро-фанк,музыка афро-фанк,музыка афро-фанк,афро-фанк музыка,афро-фанк музыка;{"ru":{"name":"Афро-фанк"},"en":{"name":"Afro-funk"}}
50;afrofuturism,music afrofuturism,afrofuturism music,afrofuturism,афрофутуризм,музыка afrofuturism,музыка афрофутуризм,afrofuturism музыка,афрофутуризм музыка;{"ru":{"name":"Афрофутуризм"},"en":{"name":"Afrofuturism"}}
51;afrofuturismo brasileiro,music afrofuturismo brasileiro,afrofuturismo brasileiro music,афрофутуризм бразилия,афрофутуризмо бразильский,музыка афрофутуризмо бразильский,музыка афрофутуризм бразилия,афрофутуризмо бразильский музыка,афрофутуризм бразилия музыка;{"ru":{"name":"Афрофутуризмо бразильский"},"en":{"name":"Afrofuturismo brasileiro"}}
52;afropop,music afropop,afropop music,afropop,афропоп,музыка afropop,музыка афропоп,afropop музыка,афропоп музыка;{"ru":{"name":"Афропоп"},"en":{"name":"Afropop"}}
53;aggro chileno,music aggro chileno,aggro chileno music,aggro чили,агро чилено,музыка aggro чили,музыка агро чилено,aggro чили музыка,агро чилено музыка;{"ru":{"name":"Aggro чили"},"en":{"name":"Aggro chileno"}}
54;aggrotech,music aggrotech,aggrotech music,aggrotech,агротех,музыка aggrotech,музыка агротех,aggrotech музыка,агротех музыка;{"ru":{"name":"Агротех"},"en":{"name":"Aggrotech"}}
55;aghani lil-atfal,music aghani lil-atfal,aghani lil-atfal music,aghani lil-atfal,агани лил-атфал,музыка агани лил-атфал,музыка aghani lil-atfal,агани лил-атфал музыка,aghani lil-atfal музыка;{"ru":{"name":"Aghani lil-atfal"},"en":{"name":"Aghani lil-atfal"}}
56;alabama indie,music alabama indie,alabama indie music,алабама инди,музыка алабама инди,музыка алабама инди,алабама инди музыка,алабама инди музыка;{"ru":{"name":"Алабама инди"},"en":{"name":"Alabama indie"}}
57;alabama metal,music alabama metal,alabama metal music,алабама метал,алабама металлическая,музыка алабама метал,музыка алабама металлическая,алабама метал музыка,алабама металлическая музыка;{"ru":{"name":"Алабама метал"},"en":{"name":"Alabama metal"}}
58;alabama rap,music alabama rap,alabama rap music,алабамский рэп,алабама рэп,музыка алабама рэп,музыка алабамский рэп,алабама рэп музыка,алабамский рэп музыка;{"ru":{"name":"Алабама рэп"},"en":{"name":"Alabama rap"}}
59;alaska indie,music alaska indie,alaska indie music,аляска инди,музыка аляска инди,музыка аляска инди,аляска инди музыка,аляска инди музыка;{"ru":{"name":"Аляска инди"},"en":{"name":"Alaska indie"}}
60;albanian folk,music albanian folk,albanian folk music,алабанский фолк,албанский народ,музыка алабанский фолк,музыка албанский народ,алабанский фолк музыка,албанский народ музыка;{"ru":{"name":"Алабанский фолк"},"en":{"name":"Albanian folk"}}
61;albanian hip hop,music albanian hip hop,albanian hip hop music,алабанский хип-хоп,албанский хип-хоп,музыка алабанский хип-хоп,музыка албанский хип-хоп,алабанский хип-хоп музыка,албанский хип-хоп музыка;{"ru":{"name":"Алабанский хип-хоп"},"en":{"name":"Albanian hip hop"}}
62;albanian pop,music albanian pop,albanian pop music,алабанский поп,албанская поп,музыка алабанский поп,музыка албанская поп,алабанский поп музыка,албанская поп музыка;{"ru":{"name":"Алабанский поп"},"en":{"name":"Albanian pop"}}
63;albany ny indie,music albany ny indie,albany ny indie music,олбани нью-йорк инди,алабани нью-йорк инди,музыка алабани нью-йорк инди,музыка олбани нью-йорк инди,алабани нью-йорк инди музыка,олбанинью-йорк инди музыка;{"ru":{"name":"Алабани Нью-Йорк инди"},"en":{"name":"Albany NY indie"}}
64;alberta country,music alberta country,alberta country music,альберта кантри,музыка альберта кантри,музыка альберта кантри,альберта кантри музыка,альберта кантри музыка;{"ru":{"name":"Альберта кантри"},"en":{"name":"Alberta country"}}
65;alberta hip hop,music alberta hip hop,alberta hip hop music,альберта хип-хоп,музыка альберта хип-хоп,музыка альберта хип-хоп,альберта хип-хоп музыка,альберта хип-хоп музыка;{"ru":{"name":"Альберта хип-хоп"},"en":{"name":"Alberta hip hop"}}
66;album rock,music album rock,album rock music,альбомный рок,альбом рок,музыка альбомный рок,музыка альбом рок,альбомная рок музыка,альбом рок музыка;{"ru":{"name":"Альбомный рок"},"en":{"name":"Album rock"}}
67;albuquerque indie,music albuquerque indie,albuquerque indie music,альбукерке инди,музыка альбукерке инди,музыка альбукерке инди,альбукерке инди музыка,альбукерке инди музыка;{"ru":{"name":"Альбукерке инди"},"en":{"name":"Albuquerque indie"}}
68;algerian folk,music algerian folk,algerian folk music,алжирский фолк,алжирский народ,музыка алжирский фолк,музыка алжирский народ,алжирский фолк музыка,алжирский народ музыка;{"ru":{"name":"Алжирский фолк"},"en":{"name":"Algerian folk"}}
69;alphorn,music alphorn,alphorn music,альпийский рог,альпийский рожок,музыка альпийский рог,музыка альпийский рожок,альпийский рог музыка,альпийская рожковая музыка,альпийский рожок музыка,альпийская рог музыка;{"ru":{"name":"Альпийский рог"},"en":{"name":"Alphorn"}}
70;alpine yodeling,music alpine yodeling,alpine yodeling music,альпийский йодлинг,альпийский йодль,музыка альпийский йодль,музыка альпийский йодлинг,альпийский йодль музыка,альпийский йодлинг музыка;{"ru":{"name":"Альпийский йодль"},"en":{"name":"Alpine yodeling"}}
71;alternative americana,music alternative americana,alternative americana music,альтернативная америка,альтернативная американа,музыка альтернативная американа,музыка альтернативная америка,альтернативная американа музыка,альтернативная америка музыка;{"ru":{"name":"Альтернативная американа"},"en":{"name":"Alternative americana"}}
72;alternative ccm,music alternative ccm,alternative ccm music,альтернативный современная христианская,альтернативный ccm,музыка альтернативная современная христианская,музыка альтернативный ccm,альтернативная современная христианская музыка,альтернативный ccm музыка;{"ru":{"name":"Альтернативный современный христианский"},"en":{"name":"Alternative ccm"}}
73;alternative country,music alternative country,alternative country music,альтернативная страна,альтернативный кантри,музыка альтернативный кантри,музыка альтернативная страна,альтернативная кантри музыка,альтернативная страна музыка;{"ru":{"name":"Альтернативный кантри"},"en":{"name":"Alternative country"}}
74;alternative dance,music alternative dance,alternative dance music,альтернативный танец,альтернативный дэнс,музыка альтернативный дэнс,музыка альтернативный танец,альтернативная дэнс музыка,альтернативный танец музыка;{"ru":{"name":"Альтернативный дэнс"},"en":{"name":"Alternative dance"}}
75;alternative emo,music alternative emo,alternative emo music,альтернативный эмо,музыка альтернативный эмо,музыка альтернативный эмо,альтернативная эмо музыка,альтернативный эмо музыка;{"ru":{"name":"Альтернативный эмо"},"en":{"name":"Alternative emo"}}
76;alternative hardcore,music alternative hardcore,alternative hardcore music,альтернативный хардкор,музыка альтернативный хардкор,музыка альтернативный хардкор,альтернативная хардкор музыка,альтернативный хардкор музыка;{"ru":{"name":"Альтернативный хардкор"},"en":{"name":"Alternative hardcore"}}
77;alternative hip hop,music alternative hip hop,alternative hip hop music,альтернативный хип-хоп,музыка альтернативный хип-хоп,музыка альтернативный хип-хоп,альтернативная хип-хоп музыка,альтернативный хип-хоп музыка;{"ru":{"name":"Альтернативный хип-хоп"},"en":{"name":"Alternative hip hop"}}
78;alternative metal,music alternative metal,alternative metal music,альтернативный металл,альтернативный метал,музыка альтернативный метал,музыка альтернативный металл,альтернативная метал музыка,альтернативный металл музыка;{"ru":{"name":"Альтернативный метал"},"en":{"name":"Alternative metal"}}
79;alternative metalcore,music alternative metalcore,alternative metalcore music,альтернативный металкор,музыка альтернативный металкор,альтернативный металкор музыка;{"ru":{"name":"Альтернативный металкор"},"en":{"name":"Alternative metalcore"}}
80;alternative pop,music alternative pop,alternative pop music,альтернативный поп,музыка альтернативный поп,музыка альтернативный поп,альтернативная поп музыка,альтернативный поп музыка;{"ru":{"name":"Альтернативный поп"},"en":{"name":"Alternative pop"}}
81;alternative pop rock,music alternative pop rock,alternative pop rock music,альтернативный поп-рок,альтернативный поп рок,музыка альтернативный поп рок,музыка альтернативный поп-рок,альтернативная поп рок музыка,альтернативный поп-рок музыка;{"ru":{"name":"Альтернативный поп рок"},"en":{"name":"Alternative pop rock"}}
82;alternative r&b,music alternative r&b,alternative r&b music,альтернативный ритм-энд-блюз,альтернативный рнб,альтернативный r & b,музыка альтернативный ритм-энд-блюз,музыка альтернативный r & b,музыка альтернативный рнб,альтернативная ритм-энд-блюз музыка,альтернативный r & b музыка,альтернативный рнб музыка;{"ru":{"name":"Альтернативный ритм-энд-блюз"},"en":{"name":"Alternative r&b"}}
83;alternative rock,music alternative rock,alternative rock music,alternative,альтернативный рок,альтернатива,музыка альтернативный рок,музыка альтернативный рок,музыка альтернативный рок,альтернативный рок музыка,альтернатива музыка;{"ru":{"name":"Альтернативный рок"},"en":{"name":"Alternative rock"}}
84;alternative roots rock,music alternative roots rock,alternative roots rock music,альтернативные корни рок,альтернативный рутс-рок,музыка альтернативный рутс-рок,музыка альтернативные корни рок,альтернативная рутс-рок музыка,альтернативные корни рок музыка;{"ru":{"name":"Альтернативный рутс-рок"},"en":{"name":"Alternative roots rock"}}
85;alt-idol,music alt-idol,alt-idol music,альт-идол,альт-айдол,музыка альт-айдол,музыка альт-идол,альт-айдол музыка,альт-идол музыка;{"ru":{"name":"Альт-айдол"},"en":{"name":"Alt-idol"}}
86;amapiano,music amapiano,amapiano music,amapiano,амапиано,музыка амапиано,музыка amapiano,amapiano музыка,амапиано музыка;{"ru":{"name":"Амапиано"},"en":{"name":"Amapiano"}}
87;ambeat,music ambeat,ambeat music,ambeat,амбит,музыка ambeat,музыка амбит,амбит музыка,ambeat музыка;{"ru":{"name":"Амбит"},"en":{"name":"Ambeat"}}
88;ambient,music ambient,ambient music,окружающий,эмбиент,музыка эмбиент,музыка окружающий,эмбиент музыка,окружающий музыка;{"ru":{"name":"Эмбиент"},"en":{"name":"Ambient"}}
89;ambient black metal,music ambient black metal,ambient black metal music,эмбиент блэк метал,музыка эмбиент блэк метал,музыка эмбиент блэк метал,эмбиент блэк метал музыка,эмбиент блэк метал музыка;{"ru":{"name":"Эмбиент блэк метал"},"en":{"name":"Ambient black metal"}}
90;ambient dub techno,music ambient dub techno,ambient dub techno music,эмбиент даб техно,музыка эмбиент даб техно,музыка эмбиент даб техно,эмбиент даб техно музыка,эмбиент даб техно музыка;{"ru":{"name":"Эмбиент даб техно"},"en":{"name":"Ambient dub techno"}}
91;ambient folk,music ambient folk,ambient folk music,окружающий народ,эмбиент фолк,музыка эмбиент фолк,музыка окружающий народ,эмбиент фолк музыка,окружающий народ музыка;{"ru":{"name":"Эмбиент фолк"},"en":{"name":"Ambient folk"}}
92;ambient fusion,music ambient fusion,ambient fusion music,эмбиент фьюжн,окружающий синтез,музыка эмбиент фьюжн,музыка окружающий синтез,эмбиент фьюжн музыка,окружающий синтез музыка;{"ru":{"name":"Эмбиент фьюжн"},"en":{"name":"Ambient fusion"}}
93;ambient house,music ambient house,ambient house music,эмбиент хаус,окружающий дом,музыка эмбиент хаус,музыка окружающий дом,эмбиент хаус музыка,окружающий дом музыка;{"ru":{"name":"Эмбиент хаус"},"en":{"name":"Ambient house"}}
94;ambient idm,music ambient idm,ambient idm music,окружающий idm,эмбиент идм,музыка эмбиент идм,музыка окружающий idm,эмбиент идм музыка,окружающий idm музыка;{"ru":{"name":"Эмбиент идм"},"en":{"name":"Ambient idm"}}
95;ambient industrial,music ambient industrial,ambient industrial music,окружающий индустриальный,эмбиент индастриал,музыка эмбиент индастриал,музыка окружающий индустриальный,эмбиент индастриал музыка,окружающий индустриальный музыка;{"ru":{"name":"Эмбиент индастриал"},"en":{"name":"Ambient industrial"}}
96;ambient psychill,music ambient psychill,ambient psychill music,эмбиент psyчил,окружающий психилл,музыка окружающий психилл,музыка эмбиент psyчил,окружающий психилл музыка,эмбиент psyчил музыка;{"ru":{"name":"Эмбиент psyчил"},"en":{"name":"Ambient psychill"}}
97;ambient techno,music ambient techno,ambient techno music,эмбиент техно,музыка эмбиент техно,музыка эмбиент техно,эмбиент техно музыка,эмбиент техно музыка;{"ru":{"name":"Эмбиент техно"},"en":{"name":"Ambient techno"}}
98;ambient worship,music ambient worship,ambient worship music,окружающее поклонение,эмбиент воршип,музыка эмбиент воршип,музыка окружающее поклонение,эмбиент воршип музыка,окружающее поклонение музыка;{"ru":{"name":"Эмбиент воршип"},"en":{"name":"Ambient worship"}}
99;american 21st century classical,music american 21st century classical,american 21st century classical music,американская классика xxi века,американский 21-й век классический,музыка американская классика xxi века,музыка американский 21-й век классический,американская классика xxi века музыка,американский 21-й век классический музыка;{"ru":{"name":"Американская Классика XXI века"},"en":{"name":"American 21st century classical"}}
100;american choir,music american choir,american choir music,жанр американский хор,американский хор,американский хор жанр,музыка жанр американский хор,музыка американский хор,музыка американский хор жанр,американский хор жанр музыка,американская хоровая музыка,американский хор музыка,жанр американский хор музыка;{"ru":{"name":"Американский хор"},"en":{"name":"American choir"}}
101;american contemporary classical,music american contemporary classical,american contemporary classical music,американская современная классика,музыка американская современная классика,музыка американская современная классика,американская современная классика музыка,американская современная классическая музыка;{"ru":{"name":"Американская современная классика"},"en":{"name":"American contemporary classical"}}
102;american folk revival,music american folk revival,american folk revival music,американское народное возрождение,американский фолк возрождение,музыка американский фолк возрождение,музыка американское народное возрождение,американская фолк возрождение музыка,американское народное возрождение музыка;{"ru":{"name":"Американский фолк возрождение"},"en":{"name":"American folk revival"}}
103;american metalcore,music american metalcore,american metalcore music,американский металкор,музыка американский металкор,музыка американский металкор,американская металкор музыка,американский металкор музыка;{"ru":{"name":"Американский металкор"},"en":{"name":"American metalcore"}}
104;american modern classical,music american modern classical,american modern classical music,американская модерн классика,американская современная классика,музыка американская модерн классика,музыка американская современная классика,американская модерн классическая музыка,американская современная классика музыка;{"ru":{"name":"Американская модерн классика"},"en":{"name":"American modern classical"}}
105;american post-rock,music american post-rock,american post-rock music,американский пост-рок,музыка американский пост-рок,музыка американский пост-рок,американская пост-рок музыка,американский пост-рок музыка;{"ru":{"name":"Американский пост-рок"},"en":{"name":"American post-rock"}}
106;american primitive,music american primitive,american primitive music,американский примитив,музыка американский примитив,музыка американский примитив,американская примитив музыка,американский примитив музыка;{"ru":{"name":"Американский примитив"},"en":{"name":"American primitive"}}
107;american romanticism,music american romanticism,american romanticism music,американский романтизм,музыка американский романтизм,музыка американский романтизм,американская романтизм музыка,американский романтизм музыка;{"ru":{"name":"Американский романтизм"},"en":{"name":"American romanticism"}}
108;american shoegaze,music american shoegaze,american shoegaze music,американский шугейз,американский шугейзинг,музыка американский шугейзинг,музыка американский шугейз,американская шугейзинг музыка,американский шугейз музыка;{"ru":{"name":"Американский шугейзинг"},"en":{"name":"American shoegaze"}}
109;amharic pop,music amharic pop,amharic pop music,амхарский поп,музыка амхарский поп,музыка амхарский поп,амхарская поп музыка,амхарский поп музыка;{"ru":{"name":"Амхарский поп"},"en":{"name":"Amharic pop"}}
110;anadolu rock,music anadolu rock,anadolu rock music,анадолу рок,музыка анадолу рок,музыка анадолу рок,анадолу рок музыка,анадолу рок музыка;{"ru":{"name":"Анадолу рок"},"en":{"name":"Anadolu rock"}}
111;anarcho-punk,music anarcho-punk,anarcho-punk music,анархо-панк,музыка анархо-панк,музыка анархо-панк,анархо-панк музыка,анархо-панк музыка;{"ru":{"name":"Анархо-панк"},"en":{"name":"Anarcho-punk"}}
112;ancient mediterranean,music ancient mediterranean,ancient mediterranean music,древнее средиземноморье,музыка древнее средиземноморье,музыка древнее средиземноморье,древняя средиземноморская музыка,древнее средиземноморье музыка;{"ru":{"name":"Древнее средиземноморье"},"en":{"name":"Ancient mediterranean"}}
113;andalusian classical,music andalusian classical,andalusian classical music,андалусийская классика,андалузский классический,музыка андалусийская классика,музыка андалузский классический,андалусийская классическая музыка,андалузский классический музыка;{"ru":{"name":"Андалусийская классика"},"en":{"name":"Andalusian classical"}}
114;andean,music andean,andean music,анд,анды,музыка анды,музыка анд,анды музыка,анд музыка;{"ru":{"name":"Анды"},"en":{"name":"Andean"}}
115;andean flute,music andean flute,andean flute music,флейта анд,андская флейта,музыка флейта анд,музыка андская флейта,флейта анд музыка,андская флейта музыка;{"ru":{"name":"Флейта анд"},"en":{"name":"Andean flute"}}
116;anglican liturgy,music anglican liturgy,anglican liturgy music,англиканская литургия,английская литургия,музыка англиканская литургия,музыка английская литургия,англиканская литургическая музыка,английская литургия музыка;{"ru":{"name":"Англиканская литургия"},"en":{"name":"Anglican liturgy"}}
117;animal singing,music animal singing,animal singing music,пение животных,музыка пение животных,музыка пение животных,пение животных музыка,пение животных музыка;{"ru":{"name":"Пение животных"},"en":{"name":"Animal singing"}}
118;anime,music anime,anime music,аниме,музыка аниме,музыка аниме,аниме музыка,аниме музыка;{"ru":{"name":"Аниме"},"en":{"name":"Anime"}}
119;anime cv,music anime cv,anime cv music,аниме резюме,аниме сэйю,музыка аниме сэйю,музыка аниме резюме,аниме сэйю музыка,аниме резюме музыка;{"ru":{"name":"Аниме сэйю"},"en":{"name":"Anime cv"}}
120;anime latino,music anime latino,anime latino music,аниме латино,музыка аниме латино,музыка аниме латино,аниме латино музыка,аниме латино музыка;{"ru":{"name":"Аниме латино"},"en":{"name":"Anime latino"}}
